"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11206","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 13:03:17 GMT 2025","passed","Wed Oct 15 13:03:28 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","20146","Пользователь видит цены на смартфоны марки Apple iPhone","tests.tests_catalog","Wed Oct 15 13:04:38 GMT 2025","passed","Wed Oct 15 13:04:58 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","9826","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 12:59:33 GMT 2025","passed","Wed Oct 15 12:59:43 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","7258","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Wed Oct 15 13:20:19 GMT 2025","passed","Wed Oct 15 13:20:26 GMT 2025","TestUserLocation","test_user_location","",""
"","25111","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:17:08 GMT 2025","passed","Wed Oct 15 13:17:33 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","5837","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:15:05 GMT 2025","passed","Wed Oct 15 13:15:11 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","4360","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:13:52 GMT 2025","passed","Wed Oct 15 13:13:56 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","10120","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 12:57:21 GMT 2025","passed","Wed Oct 15 12:57:31 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","10186","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 12:56:44 GMT 2025","passed","Wed Oct 15 12:56:54 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","45061","Пользователь может добавить смартфоны марки Apple iPhone в корзину","tests.tests_catalog","Wed Oct 15 12:54:05 GMT 2025","passed","Wed Oct 15 12:54:50 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","10123","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 13:02:41 GMT 2025","passed","Wed Oct 15 13:02:51 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","9773","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 12:58:34 GMT 2025","passed","Wed Oct 15 12:58:43 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","42731","Пользователь может добавить смартфоны марки Apple iPhone в корзину","tests.tests_catalog","Wed Oct 15 12:52:44 GMT 2025","passed","Wed Oct 15 12:53:27 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","5962","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:16:05 GMT 2025","passed","Wed Oct 15 13:16:11 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","0","test_add_smartphone_of_brand_apple_iphone_to_user_cart[Apple iPhone 16 Pro Max 256 GB eagle titanium]","tests.tests_catalog","Wed Oct 15 12:53:29 GMT 2025","failed","Wed Oct 15 12:53:29 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","6049","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:13:27 GMT 2025","passed","Wed Oct 15 13:13:33 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","9215","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 12:56:10 GMT 2025","passed","Wed Oct 15 12:56:20 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","20998","Пользователь видит цены на смартфоны марки Honor","tests.tests_catalog","Wed Oct 15 13:08:12 GMT 2025","passed","Wed Oct 15 13:08:33 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","6316","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Wed Oct 15 13:21:45 GMT 2025","passed","Wed Oct 15 13:21:51 GMT 2025","TestUserLocation","test_user_location","",""
"","25076","Пользователь видит цены на смартфоны марки Nubia","tests.tests_catalog","Wed Oct 15 13:11:01 GMT 2025","passed","Wed Oct 15 13:11:27 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","4526","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:18:30 GMT 2025","passed","Wed Oct 15 13:18:35 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","5953","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:14:40 GMT 2025","passed","Wed Oct 15 13:14:46 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","8893","Проверяем что корзина пуста","tests.tests_cart_page","Wed Oct 15 12:51:06 GMT 2025","passed","Wed Oct 15 12:51:15 GMT 2025","TestCartIsEmpty","test_cart_is_empty","",""
"","5266","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:15:36 GMT 2025","passed","Wed Oct 15 13:15:41 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","3031","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Wed Oct 15 13:19:22 GMT 2025","passed","Wed Oct 15 13:19:25 GMT 2025","TestUserLocation","test_user_location","",""
"","15493","Пользователь видит цены на смартфоны марки Asus","tests.tests_catalog","Wed Oct 15 13:10:14 GMT 2025","passed","Wed Oct 15 13:10:29 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","43631","Пользователь может добавить смартфоны марки Apple iPhone в корзину","tests.tests_catalog","Wed Oct 15 12:51:35 GMT 2025","passed","Wed Oct 15 12:52:19 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","8985","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 12:59:04 GMT 2025","passed","Wed Oct 15 12:59:13 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","8678","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Wed Oct 15 13:21:16 GMT 2025","failed","Wed Oct 15 13:21:25 GMT 2025","TestUserLocation","test_user_location","",""
"","19869","Пользователь видит цены на смартфоны марки Google","tests.tests_catalog","Wed Oct 15 13:07:19 GMT 2025","passed","Wed Oct 15 13:07:39 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","12950","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 13:00:49 GMT 2025","passed","Wed Oct 15 13:01:02 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","22028","Пользователь видит цены на смартфоны марки OnePlus","tests.tests_catalog","Wed Oct 15 13:09:04 GMT 2025","passed","Wed Oct 15 13:09:26 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","7903","Пользователь при первом посещении (session) может принять соглашение об обработке кук","tests.tests_home_page","Wed Oct 15 13:13:01 GMT 2025","passed","Wed Oct 15 13:13:09 GMT 2025","TestCookiesMayBeAccepted","test_cookies_notice_may_be_accepted","",""
"","22030","Пользователь видит цены на смартфоны марки Xiaomi","tests.tests_catalog","Wed Oct 15 13:06:26 GMT 2025","passed","Wed Oct 15 13:06:48 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","9959","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 12:58:02 GMT 2025","passed","Wed Oct 15 12:58:12 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","7877","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Wed Oct 15 13:14:14 GMT 2025","passed","Wed Oct 15 13:14:22 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","22447","Пользователь видит цены на смартфоны марки Samsung","tests.tests_catalog","Wed Oct 15 13:05:32 GMT 2025","passed","Wed Oct 15 13:05:54 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","8917","Пользователь видит цены на смартфоны марки Motorola","tests.tests_catalog","Wed Oct 15 13:12:44 GMT 2025","passed","Wed Oct 15 13:12:53 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","10413","Пользователь видит все бренды смартфонов","tests.tests_catalog","Wed Oct 15 13:00:02 GMT 2025","passed","Wed Oct 15 13:00:13 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
