"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19256","Пользователь видит цены на смартфоны марки Honor","tests.tests_catalog","Thu Oct 16 20:13:49 GMT 2025","passed","Thu Oct 16 20:14:08 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","7812","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Thu Oct 16 20:24:41 GMT 2025","failed","Thu Oct 16 20:24:49 GMT 2025","TestUserLocation","test_user_location","",""
"","0","test_all_brands_smartphones_is_present[Apple iPhone]","tests.tests_catalog","Thu Oct 16 20:01:51 GMT 2025","failed","Thu Oct 16 20:01:51 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","7162","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Thu Oct 16 20:19:39 GMT 2025","passed","Thu Oct 16 20:19:46 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","10879","Пользователь видит цены на смартфоны марки Huawei","tests.tests_catalog","Thu Oct 16 20:18:09 GMT 2025","passed","Thu Oct 16 20:18:20 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","5799","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Thu Oct 16 20:22:41 GMT 2025","passed","Thu Oct 16 20:22:47 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","2709","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Thu Oct 16 20:24:21 GMT 2025","passed","Thu Oct 16 20:24:23 GMT 2025","TestUserLocation","test_user_location","",""
"","10049","Пользователь видит все бренды смартфонов","tests.tests_catalog","Thu Oct 16 20:07:55 GMT 2025","passed","Thu Oct 16 20:08:05 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","8007","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Thu Oct 16 20:26:24 GMT 2025","failed","Thu Oct 16 20:26:32 GMT 2025","TestUserLocation","test_user_location","",""
"","0","test_add_smartphone_of_brand_apple_iphone_to_user_cart[Apple iPhone 15 128 GB black]","tests.tests_catalog","Thu Oct 16 19:59:50 GMT 2025","failed","Thu Oct 16 19:59:50 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","9529","При определении геолокации пользователя появляется
         модальное окно с возможностью согласиться или выбрать другую локацию","tests.tests_home_page","Thu Oct 16 20:23:53 GMT 2025","passed","Thu Oct 16 20:24:03 GMT 2025","TestUserLocation","test_user_location","",""
"","23449","Пользователь видит цены на смартфоны марки Samsung","tests.tests_catalog","Thu Oct 16 20:11:00 GMT 2025","passed","Thu Oct 16 20:11:23 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","19188","Пользователь видит цены на смартфоны марки Google","tests.tests_catalog","Thu Oct 16 20:12:59 GMT 2025","passed","Thu Oct 16 20:13:18 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","9877","Пользователь видит все бренды смартфонов","tests.tests_catalog","Thu Oct 16 20:07:27 GMT 2025","passed","Thu Oct 16 20:07:37 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","18690","Пользователь видит цены на смартфоны марки Nubia","tests.tests_catalog","Thu Oct 16 20:17:12 GMT 2025","passed","Thu Oct 16 20:17:31 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","8831","Пользователь может изменить локацию из предложенного списка в модальном окне","tests.tests_home_page","Thu Oct 16 20:25:58 GMT 2025","failed","Thu Oct 16 20:26:06 GMT 2025","TestUserLocation","test_user_location","",""
"","19102","Наведение курсора на разделы каталога и навигация по нему","tests.tests_catalog","Thu Oct 16 20:09:18 GMT 2025","passed","Thu Oct 16 20:09:37 GMT 2025","TestCatalogMenuOnHomePage","test_catalog_menu_on_home_page","",""
"","18463","Пользователь видит цены на смартфоны марки Xiaomi","tests.tests_catalog","Thu Oct 16 20:12:09 GMT 2025","passed","Thu Oct 16 20:12:28 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","5208","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Thu Oct 16 20:20:50 GMT 2025","passed","Thu Oct 16 20:20:56 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","8048","Пользователь видит цены на смартфоны марки Motorola","tests.tests_catalog","Thu Oct 16 20:18:53 GMT 2025","passed","Thu Oct 16 20:19:01 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","19059","Пользователь видит цены на смартфоны марки OnePlus","tests.tests_catalog","Thu Oct 16 20:14:40 GMT 2025","passed","Thu Oct 16 20:14:59 GMT 2025","TestSmartphoneCardsHavePrices","test_smartphone_cards_have_prices","",""
"","9672","Пользователь видит все бренды смартфонов","tests.tests_catalog","Thu Oct 16 20:08:22 GMT 2025","passed","Thu Oct 16 20:08:32 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","8036","Пользователь при первом посещении (session) может принять соглашение об обработке кук","tests.tests_home_page","Thu Oct 16 20:19:11 GMT 2025","passed","Thu Oct 16 20:19:19 GMT 2025","TestCookiesMayBeAccepted","test_cookies_notice_may_be_accepted","",""
"","48034","Пользователь может добавить смартфоны марки Apple iPhone в корзину","tests.tests_catalog","Thu Oct 16 19:58:58 GMT 2025","passed","Thu Oct 16 19:59:46 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","43114","Пользователь может добавить смартфоны марки Apple iPhone в корзину","tests.tests_catalog","Thu Oct 16 19:56:09 GMT 2025","passed","Thu Oct 16 19:56:52 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","47723","Пользователь может добавить смартфоны марки Apple iPhone в корзину","tests.tests_catalog","Thu Oct 16 20:01:02 GMT 2025","passed","Thu Oct 16 20:01:50 GMT 2025","TestAddSmartphoneToUserCart","test_add_smartphone_to_user_cart","",""
"","3841","Проверяем что пользователь может авторизоваться по номеру телефона","tests.tests_authorization","Thu Oct 16 19:54:46 GMT 2025","passed","Thu Oct 16 19:54:50 GMT 2025","TestUserCanAuthWithPhoneNumber","test_user_auth_with_phone_number","",""
"","8924","Пользователь видит все бренды смартфонов","tests.tests_catalog","Thu Oct 16 20:06:33 GMT 2025","passed","Thu Oct 16 20:06:42 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","10250","Проверяем что корзина пуста","tests.tests_cart_page","Thu Oct 16 19:55:23 GMT 2025","passed","Thu Oct 16 19:55:33 GMT 2025","TestCartIsEmpty","test_cart_is_empty","",""
"","15071","Пользователь видит все бренды смартфонов","tests.tests_catalog","Thu Oct 16 20:03:21 GMT 2025","passed","Thu Oct 16 20:03:36 GMT 2025","TestAllBrandsSmartphonesIsPresent","test_all_brands_smartphones_is_present","",""
"","4354","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Thu Oct 16 20:20:26 GMT 2025","passed","Thu Oct 16 20:20:30 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","5521","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Thu Oct 16 20:21:16 GMT 2025","passed","Thu Oct 16 20:21:21 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
"","3838","Пользователь может перейти в категорию через главную страницу","tests.tests_home_page","Thu Oct 16 20:23:41 GMT 2025","passed","Thu Oct 16 20:23:44 GMT 2025","TestUserCanGoToTheCategory","test_user_can_go_to_the_category","",""
